municipio,vereda,coordenada_x,coordenada_y,latitud,longitud,altura,cuenca_hidrogr_fica,fen_meno_natural,n_mero_informe,fecha_reporte,enlace_a_reporte,tipo_fenomeno_normalizado,categoria_fenomeno,altura_msnm,coordenadas_validas,fecha_reporte_dt,año,mes,dia,dias_desde_evento,url_reporte,tiene_reporte,nivel_riesgo,id_fenomeno
SANTACRUZ,Vía Balalaica- Guachavés,4480306,1692062,1.208887,-77.668058,2310,Río Guáitara,Deslizamiento,3796,2023-12-11T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_GUACHAVES-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2310,True,2023-12-11,2023,12,11,716,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_GUACHAVES-2023.pdf', 'description': 'Informe'}",True,ALTO,103
SANTACRUZ,Vía Balalaica- Guachavés,4479005,1692619,1.213891,-77.679727,2550,Río Guáitara,Deslizamiento,3796,2023-12-11T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_GUACHAVES-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2550,True,2023-12-11,2023,12,11,716,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_GUACHAVES-2023.pdf', 'description': 'Informe'}",True,ALTO,104
SANTACRUZ,Vía Balalaica- Guachavés,4479006,1693173,1.218889,-77.679727,2550,Río Guáitara,Avenida torrencial,3796,2023-12-11T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_GUACHAVES-2023.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2550,True,2023-12-11,2023,12,11,716,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_GUACHAVES-2023.pdf', 'description': 'Informe'}",True,ALTO,105
BUESACO,Vía Buesaco- Villa Moreno,4536508,1709634,1.368333,-77.164442,2010,Río Juanambú,Deslizamiento,3629,2023-12-04T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_BUESACO-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2010,True,2023-12-04,2023,12,4,723,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_BUESACO-2023.pdf', 'description': 'Informe'}",True,ALTO,106
BUESACO,Vía Buesaco- Villa Moreno,4535390,1708067,1.354171,-77.174444,2000,Río Juanambú,Agrietamiento,3629,2023-12-04T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_BUESACO-2023.pdf', 'description': 'Informe'}",AGRIETAMIENTO,OTRO,2000,True,2023-12-04,2023,12,4,723,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_BUESACO-2023.pdf', 'description': 'Informe'}",True,BAJO,107
PASTO,El Encano,4535602,1685633,1.151668,-77.172222,2800,Río Juanambú,Reptación,3056,2023-08-25T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_EL-ENCANO-2023.pdf', 'description': 'Informe'}",REPTACIÓN,OTRO,2800,True,2023-08-25,2023,8,25,824,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_EL-ENCANO-2023.pdf', 'description': 'Informe'}",True,BAJO,108
PASTO,El Encano,4535229,1684895,1.145001,-77.175558,2800,Río Juanambú,Avenida torrencial,3056,2023-08-25T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_EL-ENCANO-2023.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2800,True,2023-08-25,2023,8,25,824,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_EL-ENCANO-2023.pdf', 'description': 'Informe'}",True,ALTO,109
PASTO,El Encano,4536412,1688740,1.179725,-77.164999,3100,Río Juanambú,Deslizamiento,3056,2023-08-25T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_EL-ENCANO-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,3100,True,2023-08-25,2023,8,25,824,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_EL-ENCANO-2023.pdf', 'description': 'Informe'}",True,ALTO,110
PASTO,El Encano,4535078,1687665,1.170003,-77.176948,3000,Río Juanambú,Deslizamiento,3056,2023-08-25T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_EL-ENCANO-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,3000,True,2023-08-25,2023,8,25,824,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_EL-ENCANO-2023.pdf', 'description': 'Informe'}",True,ALTO,111
EL TAMBO,Vía Tambo-Peñol,4511382,1707793,1.351315,-77.389733,2500,Río Guáitara- Río Juanambú,Pérdida de banca,3,2023-07-25T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SEG_003-23.pdf', 'description': 'Informe'}",PÉRDIDA DE BANCA,OTRO,2500,True,2023-07-25,2023,7,25,855,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SEG_003-23.pdf', 'description': 'Informe'}",True,BAJO,112
EL TAMBO,Vía Tambo-Peñol,4511940,1708461,1.357352,-77.384741,2550,Río Guáitara- Río Juanambú,Reptación,3,2023-07-25T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SEG_003-23.pdf', 'description': 'Informe'}",REPTACIÓN,OTRO,2550,True,2023-07-25,2023,7,25,855,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SEG_003-23.pdf', 'description': 'Informe'}",True,BAJO,113
EL TAMBO,Vía Tambo-Peñol,4512118,1708737,1.359846,-77.383149,2450,Río Guáitara- Río Juanambú,Deslizamiento,3,2023-07-25T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SEG_003-23.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2450,True,2023-07-25,2023,7,25,855,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SEG_003-23.pdf', 'description': 'Informe'}",True,ALTO,114
EL TAMBO,Saraconcho,4510348,1719255,1.454731,-77.399198,2300,Río Guáitara- Río Juanambú,Deslizamiento,2748,2023-07-22T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2300,True,2023-07-22,2023,7,22,858,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",True,ALTO,115
EL TAMBO,Saraconcho,4510218,1719295,1.45509,-77.400364,2300,Río Guáitara- Río Juanambú,Deslizamiento,2748,2023-07-21T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2300,True,2023-07-21,2023,7,21,859,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",True,ALTO,116
EL TAMBO,Saraconcho,4510351,1719208,1.454307,-77.39917,2300,Río Guáitara- Río Juanambú,Deslizamiento,2748,2023-07-20T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2300,True,2023-07-20,2023,7,20,860,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",True,ALTO,117
EL TAMBO,Saraconcho,4512100,1717311,1.437219,-77.383455,2300,Río Guáitara- Río Juanambú,Deslizamiento,2748,2023-07-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2300,True,2023-07-19,2023,7,19,861,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",True,ALTO,118
FUNES,VEREDA CUAPUSCAL,4504409,1673786,1.044341,-77.451756,1950,Río Guáitara,Afectaciones por deslizamiento y represamiento río Guáitara,20,2023-07-19T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_EL-PEDREGAL-1-2023.pdf', 'description': 'Informe'}",AFECTACIONES POR DESLIZAMIENTO Y REPRESAMIENTO RÍO GUÁITARA,DESLIZAMIENTO,1950,True,2023-07-19,2023,7,19,861,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME-DE-CONTROL_MONITOREO_EL-PEDREGAL-1-2023.pdf', 'description': 'Informe'}",True,ALTO,119
EL TAMBO,Saraconcho,4512095,1715187,1.418052,-77.383463,2450,Río Guáitara- Río Juanambú,Deslizamiento,2748,2023-07-18T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2450,True,2023-07-18,2023,7,18,862,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",True,ALTO,120
EL TAMBO,Saraconcho,4512096,1715095,1.417221,-77.383453,2400,Río Guáitara- Río Juanambú,Deslizamiento,2748,2023-07-17T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2400,True,2023-07-17,2023,7,17,863,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",True,ALTO,121
EL TAMBO,Saraconcho,4512913,1714726,1.413905,-77.376121,2250,Río Guáitara- Río Juanambú,Deslizamiento,2748,2023-07-16T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2250,True,2023-07-16,2023,7,16,864,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",True,ALTO,122
EL TAMBO,Saraconcho,4512099,1719189,1.454167,-77.383496,2100,Río Guáitara- Río Juanambú,Deslizamiento,2748,2023-07-15T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2100,True,2023-07-15,2023,7,15,865,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",True,ALTO,123
EL TAMBO,Saraconcho,4510255,1718946,1.451941,-77.400026,2350,Río Guáitara- Río Juanambú,Deslizamiento,2748,2023-07-14T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2350,True,2023-07-14,2023,7,14,866,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/3.-INFORME-VISITA-EL-TAMBO_SARACONCHO_SEG_004-23.pdf', 'description': 'Informe'}",True,ALTO,124
PUERRES,Chitamar alto Cerro las tres Cruces,4499468,1655920,0.883075,-77.495837,3017,Río Guáitara,Erosión por sobrepastoreo,16,2023-06-24T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME_CONTROL_MONITOREO_PUERRES-2023.pdf', 'description': 'Informe'}",EROSIÓN POR SOBREPASTOREO,OTRO,3017,True,2023-06-24,2023,6,24,886,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME_CONTROL_MONITOREO_PUERRES-2023.pdf', 'description': 'Informe'}",True,BAJO,125
PUERRES,Chitamar alto Cerro las tres Cruces,4499407,1656046,0.884211,-77.496385,2992,Río Guáitara,Agrietamiento cerro Las Cruces,16,2023-06-24T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME_CONTROL_MONITOREO_PUERRES-2023.pdf', 'description': 'Informe'}",AGRIETAMIENTO CERRO LAS CRUCES,OTRO,2992,True,2023-06-24,2023,6,24,886,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME_CONTROL_MONITOREO_PUERRES-2023.pdf', 'description': 'Informe'}",True,BAJO,126
SAN PEDRO DE CARTAGO,El Salado,4545175,1729834,1.550828,-77.087033,2650,Río Mayo,Deslizamiento rotacional retrogresivo,17,2023-04-26T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-017-INFORME-DE-CONTROL_MONITOREO_CERRO-CHIMAYOY-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL RETROGRESIVO,DESLIZAMIENTO,2650,True,2023-04-26,2023,4,26,945,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-017-INFORME-DE-CONTROL_MONITOREO_CERRO-CHIMAYOY-2023.pdf', 'description': 'Informe'}",True,ALTO,127
SAN PEDRO DE CARTAGO,El Salado,4545106,1729802,1.550538,-77.087652,2650,Río Mayo,Deslizamiento rotacional retrogresivo,17,2023-04-26T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-017-INFORME-DE-CONTROL_MONITOREO_CERRO-CHIMAYOY-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL RETROGRESIVO,DESLIZAMIENTO,2650,True,2023-04-26,2023,4,26,945,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-017-INFORME-DE-CONTROL_MONITOREO_CERRO-CHIMAYOY-2023.pdf', 'description': 'Informe'}",True,ALTO,128
SAN PEDRO DE CARTAGO,El Salado,4544972,1729783,1.550364,-77.088853,2700,Río Mayo,Deslizamiento rotacional retrogresivo,17,2023-04-26T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-017-INFORME-DE-CONTROL_MONITOREO_CERRO-CHIMAYOY-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL RETROGRESIVO,DESLIZAMIENTO,2700,True,2023-04-26,2023,4,26,945,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-017-INFORME-DE-CONTROL_MONITOREO_CERRO-CHIMAYOY-2023.pdf', 'description': 'Informe'}",True,ALTO,129
SAN BERNARDO,Casco urbano,4549142,1725027,1.507499,-77.051365,1870,Río Juanambú,Avenida torrencial,131,2023-04-13T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-131-INFORME_CONTROL_MONITOREO_SAN_BERNARDO-2023.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,1870,True,2023-04-13,2023,4,13,958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-131-INFORME_CONTROL_MONITOREO_SAN_BERNARDO-2023.pdf', 'description': 'Informe'}",True,ALTO,130
SAN BERNARDO,Casco urbano,4549254,1725257,1.509577,-77.050364,1882,Río Juanambú,Deslizamiento,131,2023-04-13T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-131-INFORME_CONTROL_MONITOREO_SAN_BERNARDO-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1882,True,2023-04-13,2023,4,13,958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-131-INFORME_CONTROL_MONITOREO_SAN_BERNARDO-2023.pdf', 'description': 'Informe'}",True,ALTO,131
SAN BERNARDO,Casco urbano,4549404,1725608,1.512748,-77.049024,1925,Río Juanambú,Deslizamiento,131,2023-04-13T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-131-INFORME_CONTROL_MONITOREO_SAN_BERNARDO-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1925,True,2023-04-13,2023,4,13,958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-131-INFORME_CONTROL_MONITOREO_SAN_BERNARDO-2023.pdf', 'description': 'Informe'}",True,ALTO,132
SAN BERNARDO,Casco urbano,4549669,1726118,1.517357,-77.046655,1933,Río Juanambú,Deslizamiento,131,2023-04-13T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-131-INFORME_CONTROL_MONITOREO_SAN_BERNARDO-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1933,True,2023-04-13,2023,4,13,958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-131-INFORME_CONTROL_MONITOREO_SAN_BERNARDO-2023.pdf', 'description': 'Informe'}",True,ALTO,133
SAN BERNARDO,Casco urbano,4550291,1725631,1.512971,-77.041067,2045,Río Juanambú,Erosión avenidas torrenciales y socavación lateral,131,2023-04-13T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-131-INFORME_CONTROL_MONITOREO_SAN_BERNARDO-2023.pdf', 'description': 'Informe'}",EROSIÓN AVENIDAS TORRENCIALES Y SOCAVACIÓN LATERAL,AVENIDA_TORRENCIAL,2045,True,2023-04-13,2023,4,13,958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-131-INFORME_CONTROL_MONITOREO_SAN_BERNARDO-2023.pdf', 'description': 'Informe'}",True,ALTO,134
SAN JOSÉ DE ALBAN,Buena Vista,4543952,1720027,1.462273,-77.097839,1450,Río Juanambú,Socavación lateral,130,2023-04-13T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/07/INFORME_CONTROL_MONITOREO_SAN_JOSE_DE_ALBAN-2023.pdf', 'description': 'Informe'}",SOCAVACIÓN LATERAL,OTRO,1450,True,2023-04-13,2023,4,13,958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/07/INFORME_CONTROL_MONITOREO_SAN_JOSE_DE_ALBAN-2023.pdf', 'description': 'Informe'}",True,BAJO,135
SAN JOSÉ DE ALBAN,Buena Vista,4544500,1720676,1.468141,-77.092934,1500,Río Juanambú,Deslizamiento y socavación lateral,130,2023-04-13T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/07/INFORME_CONTROL_MONITOREO_SAN_JOSE_DE_ALBAN-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO Y SOCAVACIÓN LATERAL,DESLIZAMIENTO,1500,True,2023-04-13,2023,4,13,958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/07/INFORME_CONTROL_MONITOREO_SAN_JOSE_DE_ALBAN-2023.pdf', 'description': 'Informe'}",True,ALTO,136
SAN JOSÉ DE ALBAN,EL cebadero,4543975,1719941,1.461497,-77.097631,1448,Río Juanambú,Deslizamiento superficial y socavación lateral,130,2023-04-13T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/07/INFORME_CONTROL_MONITOREO_SAN_JOSE_DE_ALBAN-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO SUPERFICIAL Y SOCAVACIÓN LATERAL,DESLIZAMIENTO,1448,True,2023-04-13,2023,4,13,958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/07/INFORME_CONTROL_MONITOREO_SAN_JOSE_DE_ALBAN-2023.pdf', 'description': 'Informe'}",True,ALTO,137
SAN JOSÉ DE ALBAN,Buena Vista,4545741,1720573,1.467231,-77.0818,1849,Río Juanambú,Deslizamiento superficial y socavación lateral,130,2023-04-13T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/07/INFORME_CONTROL_MONITOREO_SAN_JOSE_DE_ALBAN-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO SUPERFICIAL Y SOCAVACIÓN LATERAL,DESLIZAMIENTO,1849,True,2023-04-13,2023,4,13,958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/07/INFORME_CONTROL_MONITOREO_SAN_JOSE_DE_ALBAN-2023.pdf', 'description': 'Informe'}",True,ALTO,138
SAN JOSÉ DE ALBAN,El Salado,4546919,1723302,1.491888,-77.071278,1693,Río Juanambú,Erosión y socavación lateral,130,2023-04-13T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/07/INFORME_CONTROL_MONITOREO_SAN_JOSE_DE_ALBAN-2023.pdf', 'description': 'Informe'}",EROSIÓN Y SOCAVACIÓN LATERAL,OTRO,1693,True,2023-04-13,2023,4,13,958,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/07/INFORME_CONTROL_MONITOREO_SAN_JOSE_DE_ALBAN-2023.pdf', 'description': 'Informe'}",True,BAJO,139
COLÓN,Cimarronas,4543500,1739068,1.634158,-77.102224,1279,Río Mayo,Deslizamiento rotacional,19,2023-04-07T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-019-INFORME-DE-CONTROL_MONITOREO_COLON-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,1279,True,2023-04-07,2023,4,7,964,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-019-INFORME-DE-CONTROL_MONITOREO_COLON-2023.pdf', 'description': 'Informe'}",True,ALTO,140
COLÓN,La Florida,4545417,1737988,1.624444,-77.085007,1786,Río Mayo,Avenida torrencial,19,2023-04-07T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-019-INFORME-DE-CONTROL_MONITOREO_COLON-2023.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,1786,True,2023-04-07,2023,4,7,964,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-019-INFORME-DE-CONTROL_MONITOREO_COLON-2023.pdf', 'description': 'Informe'}",True,ALTO,141
MALLAMA,BETANIA,4455907,1686162,1.155294,-77.886602,1886,Río Güiza,Deslizamiento,43,2022-12-20T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-043_22-SOLICITUD-MALLAMA-2022.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1886,True,2022-12-20,2022,12,20,1072,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IT-043_22-SOLICITUD-MALLAMA-2022.pdf', 'description': 'Informe'}",True,ALTO,142
SAMANIEGO,Tanamá,4489271,1710059,1.371387,-77.587997,1687,Río Guáitara,Avenida torrencial,15,2022-12-02T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IS_015_22_-INFORME-SAMANIEGO27-2022.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,1687,True,2022-12-02,2022,12,2,1090,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IS_015_22_-INFORME-SAMANIEGO27-2022.pdf', 'description': 'Informe'}",True,ALTO,143
SAMANIEGO,Tanamá,4489563,1710628,1.376524,-77.585393,1628,Río Guáitara,Inundación,15,2022-12-02T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IS_015_22_-INFORME-SAMANIEGO27-2022.pdf', 'description': 'Informe'}",INUNDACIÓN,INUNDACION,1628,True,2022-12-02,2022,12,2,1090,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IS_015_22_-INFORME-SAMANIEGO27-2022.pdf', 'description': 'Informe'}",True,ALTO,144
SAMANIEGO,Tanamá,4489775,1710791,1.377999,-77.583497,1602,Río Guáitara,Avenida torrencial,15,2022-12-02T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IS_015_22_-INFORME-SAMANIEGO27-2022.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,1602,True,2022-12-02,2022,12,2,1090,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IS_015_22_-INFORME-SAMANIEGO27-2022.pdf', 'description': 'Informe'}",True,ALTO,145
SAMANIEGO,Tanamá,4490029,1709601,1.367274,-77.581194,1596,Río Guáitara,"Avenida torrencial, deslizamiento",15,2022-12-02T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IS_015_22_-INFORME-SAMANIEGO27-2022.pdf', 'description': 'Informe'}","AVENIDA TORRENCIAL, DESLIZAMIENTO",DESLIZAMIENTO,1596,True,2022-12-02,2022,12,2,1090,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IS_015_22_-INFORME-SAMANIEGO27-2022.pdf', 'description': 'Informe'}",True,ALTO,146
SAMANIEGO,Tanamá,4489855,1709313,1.364669,-77.582748,1498,Río Guáitara,Avenida torrencial,15,2022-12-02T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IS_015_22_-INFORME-SAMANIEGO27-2022.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,1498,True,2022-12-02,2022,12,2,1090,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/IS_015_22_-INFORME-SAMANIEGO27-2022.pdf', 'description': 'Informe'}",True,ALTO,147
